place_time,place_sig,side,ticker,mint,user,pending,usdc,assets,price,staleness,placed_in_hours,fill_time,fill_sig,latency_s,order_id,asset_minted,asset_quoted,usdc_paid,usdc_quoted,fill_in_hours
2026-08-24 15:24:08,DBBqwARJidCzbMWjLYXomuj7m52Xsc3cnUABet2718XJExsfKgkgrNrUPzkh6Btf5yuKiLQRxt8K6biyWZyT8UP,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,A4Zwo4Ydufwnn1NUAKFTmcqmgV6os946kwkcULP1dpHH,11654571,55723241,209151000000000000000,15,1,2026-08-24 15:24:15,2tTSqf3woLL93vibmzPLxXYjimpa7zMEPtb65HM8eBvgeCsdDj4tHxqqrC35ovRud6wHceUVHx62yM4uziK9PdzU,7,2161057719230419976283746921460217146,,,11658750,11654571,1
2026-08-24 15:24:14,27ybqXUNfYV348gTpsHLUy7yfAFX5qrCJuddx31NUL7qdDcmjpR4N2rUApxme3ykEdGy9xVVUypz8Qv5ZNaCrwFG,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,7z5UQDZehETGUSZWC8j6Ur2DQVuzYswshnUbc61Lbsid,14568214,69654052,209151000000000000000,21,1,2026-08-24 15:24:21,5fvbymvN7T19GAWcN6172NfS1KjQjVqHYqKuVWJWBehTdgyjb1UXyTHpVWrKuxjZnrwpbo3q9EKzAe63rs6igLjK,7,2161057726691889399368368576756107563,,,14572463,14568214,1
2026-08-24 15:24:19,4XsDzYGWTc6o2sJxG2AbNHjDMsXPKcwcD99oGctT6D91Hw2Tt9tXrZeXVVCVGsGWLQ5KV5Fit42TXxoNBXN9e6G1,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,4tnbCmm77MsSskev99uRvg65J7BCWewBnFe5dqrhTkE6,17481857,83584862,209151000000000000000,26,1,2026-08-24 15:24:26,61ZbAvTK4eLSoSRnTJEEkbr6VSAfBoxsThFij697ELFsi9Br3Pv9UVyQqegtFHmCaLDhBcd4RQg4hV6U7ChsQsxD,7,2161057733779822238018907451610861077,,,17488126,17481857,1
2026-08-24 15:24:25,TvCrbFhQ3rSm2GW4gHbctJM2df6sWFSKgyomBx4jgSvKkmkVrtnBkEnkFtJiYgx2j7fNqQsuLpg7FHv6T6eAf4c,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,3quBLhpXkgwJZDRMy9KbfYDKiTeu9RZKz9Bqh7KNRinG,21366714,102159276,209151000000000000000,32,1,2026-08-24 15:24:31,4H46hW5vEHLTM4Q4uZ9LvHvgPJ1pFvEE1PQFAgRGoSmsBUhvndA2fAkqBAV2KLR6L9WxoeboY6jJ7uXjTBq4kZAT,6,2161057740790393783321371229496401672,,,21377237,21366714,1
2026-08-24 15:24:31,N2qedF9cotGrrSZdqwry7EhxSh5UvFM3FcCyJNkYCbq6aA7yrWe9ZfK95oBkCAdxUtathXjxaSWPH6cYDT28w3L,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,3qzoqVH355yvWQV242U4B6xXCb4sZHt5ArwipbFj5yKs,26222786,125377293,209151000000000000000,38,1,2026-08-24 15:24:37,37kqj66Ubb83cBfS3cpfwcqQeKgDVtxBQJKAzUdHxsRYzDdndPcBNCujonWpsx4C69vBBiGGrng91y8BsdAkeF5F,6,2161057747694557464588842751581780127,,,26240715,26222786,1
2026-08-24 15:24:37,5B9NFBLVhEm18DhsTk62QTYZfcuJgmRxpdAwbSRjBDNjwEoaBTfV6HidtxpaFSifU2LLYubv7z9snYggK2GiCCRZ,sell,NVDA,FkzjAJX584L1LncQb8AKSnGhc5sLvZjPGCgZLGpeHyTH,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,HLvYLMvqfgBUwtiUCh4qbyJ7rDe6PMBAqBawdKiJwgyQ,33992500,162526120,209151000000000000000,44,1,2026-08-24 15:24:44,3CM9CgR29YrAeoNKdirKGFrxTgtkKvK94tFExMZ9uKjrAQJTwaCGCBcGPBViWEBT4XRgbUkoWiMqFi7MSK44c3Yu,7,2161057755064183998679706047597119860,,,34021917,33992500,1
2026-08-24 15:51:45,41BP4BZPScRhq5zG7wVsQshH2yH3RFYL2JGdQ7AKMqiNLDQzLpKWBs6e62eBVKpPyMkiDSBezsYehhLK5GMbzdar,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,ACxNEt3AqrGqGUArxQx6Ar3V3UPNL5q2DH77K5ccJtHe,2006070,6430868,311944000000000000000,127,1,2026-08-24 15:51:52,36mo34kuBpD54tpBYvXfj59eUs4cvomfyfPapdh7bv7KPVtwAor47woZjDL7bUBor67k6oomKdtiDdws5y5xKugd,7,2161059723362226867497282155509838176,,,2006392,2006070,1
2026-08-24 15:51:51,2YwjAPSpmMxzHqDBnFVmbQVsbRPsn3iqeRMRj261JGrZxfKnfPvy5RAjUJ5CvxfR8PFwvdV7nBybzsckS6ie5oQ6,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,Ab81z2DGxrwcU4deyjhX9Q2ZQ3EVrz8an5UGtxXTc6e4,4012141,12861736,311944000000000000000,133,1,2026-08-24 15:51:58,B6k8msLJEZi6AreVTqiPhgvugHbYZGh6k12GwKADiHjioSrj93SX3zT5f3Tkvva3qdSHz1YQwpXVewo4dLX76vZ,7,2161059730268822031105994170022294454,,,4012810,4012141,1
2026-08-24 15:51:57,2Y2HBhu7FLRkfd6dNVn22yr5p7sd92CXnGGbKhqwKq1J85nvWEzAgcKQ6jTMHBLY8zJPeMWMVR5R4EBd1WNuvmq9,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,ZRGBrpYPwb8Dh19f4jX67f2dPDex9WmsWatQYHHgu4r,6018212,19292605,311944000000000000000,139,1,2026-08-24 15:52:04,4PnvbzBeLKWXCNdQoNELoybWpoEVUK5JvBVngQEx5ZKG238NtFHCbNHvadzdyVXGZE7TfoE1eWqUL8mY9MFLX2hx,7,2161059737544143276000462058209933230,,,6019640,6018212,1
2026-08-24 15:52:03,28gnHyRE7yBpDYG9A4aEwL3PwiGmasEAMa5pNv12mNsEdEbknRcdiXbrBbyZZ6odBsANJ727XB6ZswBXedTMjvqW,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,HKLXy7T95NJziqn4NMPuMgf6ATxseXP5yf3AGCHEqjYF,9027318,28938907,311944000000000000000,145,1,2026-08-24 15:52:11,39YP8QscZy6U8Xskzqh1Q9Qxd5PSnErG3RTq1jcfhVovnNsdSZCLjohGspk9LTyAxocDXVqCSEvEXDp3kH5o27Pf,8,2161059744688907878228263066112159568,,,9029865,9027318,1
2026-08-24 15:52:09,3hVqKfhaqUd6Cw3kdXnUYTSWirAaHi5vEu98RfR77Gk4wnphmhsuU2UWnKexCJhMcf8Sdqtwm98iC2s7zQpkNyCQ,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,D432X5s7VMRH1fR8P9MvaqEBoxHw1NcY6jfa7ZL1HwRG,12036424,38585209,311944000000000000000,151,1,2026-08-24 15:52:17,3YBbc9BCmMHPF3kozUGAiZzoU5TkiuEfR3vtho623hvNH6rAUgbPEYeVkFMHxuc9VgPVfrSJRWyjSXGY79pj8p2T,8,2161059751706727590226921831014853791,,,12038739,12036424,1
2026-08-24 15:52:15,5BaiLXqATKsoE9TLGTs8gLmL5rVK96HHsXxaY68MfWwd6CZrDk1qmpSQ8pHmsvRREm58df9DyvmWpu5kUgEZc29z,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,EWx8j3F43UQigxsobyRF9AqLvghZ398izLFYxcCrwZWK,15045530,48231511,311944000000000000000,157,1,2026-08-24 15:52:22,2cpJdCyspGQWfGGHb6YdWpXoBuWKpoq45mrfPwz3K5W6YTr5gLmurTPF2uJF2eotKVW95DnZE3mbZfy5AzbwaY1W,7,2161059758695518898767950766881844721,,,15048038,15045530,1
2026-08-24 15:52:20,1ZKU5nDeUL3anYDH9HHqQh4iDHjx7VQvXNJvTEfN99mAcSv6HUXo6V8Virx8XmfFB3vRSoAAdMyxZpWGwiPZ2St,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,6cJd4sN1edmiqga6YiBmXBgjoEqfafqrJvnyAoxrzb5p,18054636,57877814,311944000000000000000,162,1,2026-08-24 15:52:27,3uUUC8KRJWq3y7hC29NEr1fKH5atm6njzwsau22YyeX7RQzxJcn2tcHbGnEktRU5BzYxnVougKnYVaJbD5kKxdb,7,2161059765903123920285438015592872790,,,18055215,18054636,1
2026-08-24 15:52:26,EsTmZDv8EGKnr8M9BEk2X8SeSVHR9U6LH3f35Am9mPoX3szdFbxnQfvWW7poeUeCq8zY6oWhbQ2DsVvMHzuwk8N,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,8c1mfEwRxUX2oX7dTpdjbgtiNBhJHWnhzgf6fSVbt998,22066778,70739550,311944000000000000000,168,1,2026-08-24 15:52:34,5F635ZaFD1UrtuEVfDXcqq6mQWnq9GPTx3wYjcWescRckKHTGJh72STkzJy3JtUL6o5n2vaQBHFtGXnrR3EZDCc7,8,2161059772849620032781244587175137243,,,22066778,22066778,1
2026-08-24 15:52:32,4jT42tVpvf5v47WuZdLeBjbFj4SD71iTR8jUhjvapmj9ccatBpt4F3ebTvLe7Hws84ZuV5PMhPXuWHMjWLNTgMU1,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,41AuhkNRovipq48tzdT32PvK1X2C5aCUBbMZRJf1NDRB,27081954,86816720,311944000000000000000,174,1,2026-08-24 15:52:40,4YJi8sKUvfDdn9rMEnPdAeBTbZPhbSigyKzhSWMG6C9ek53nBZhG23u4a9mBjZp2tAxiEZQq1k4MTpuzXLdwbLZq,8,2161059779932709014245937094211988108,,,27082128,27081954,1
2026-08-24 15:52:38,5S6HH5NPbKCDR93Be9fb4ExjmxPQPPBzmvxBZRgKjasXT7s4Si15dnchanJwUB3YAMYEu9bXDrbejGTutZv5XjMA,sell,AAPL,B3S7TuCmBPsNJW32SzRLBwbmWmgNzFBuHnBG9rdvt6K5,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,9Ebmbtxhob1W7jkqT8ALvoZiFe5b6bDsQNqmkpSpeq18,35106237,112540193,311944000000000000000,180,1,2026-08-24 15:52:46,21uTC1rc2dtxKHfdabMzX3D1hDMVDPJNmJVJaXxw5dZKGJexUsW1VvEppxMDvv6cfqdaTavXQKPttugz44iUe8aw,8,2161059787200772535663930557046702204,,,35103086,35106237,1
2026-08-24 15:52:44,5CPuAh2LJESDBJhkubjXxHKoDpGbBPFqM1p7muaqyQ6YhRMo9fSbhuwyMinvywr7pp8iCdTFUgSKfFTX32RsoM8M,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,4dbNckNKZh72d38LykALgr2EZYTNxTbCaXJbx5GvP4jp,2044957,5882180,347653000000000000000,200,1,2026-08-24 15:52:53,313WsiLqCddkLYuMGpgAW7CrMmJMDvdxpDDW9pdekqjKSqpMED55UuxEFWC3J2QzpLqh78kPredqQB62XjfhULQh,9,2161059794344317160583545418363904175,,,2045869,2044957,1
2026-08-24 15:52:50,3W6HboTgr1tCDMLeeKpTi6oiYRrkC7t9hT7ZhVmdgEPrxvUASZyWV7BrqZ5THAeMsEFkgqovLo8EQMVhTbh36UDb,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,2gmEbhFZ59pdiKT67dbYUravLDpXoHjc2U5CVVJHuQhb,4089915,11764360,347653000000000000000,206,1,2026-08-24 15:52:58,VzmMSSRBA4oJRHPHNm2muDxZwRGqRCkyXr9bAtCtJUcWzzdnAFjzbMpXUergDd1qMoYrmQXdzzmLv3SBgXbBWu3,8,2161059801533798841064912536431879716,,,4091362,4089915,1
2026-08-24 15:52:56,3Px5DPF1iRfdnv6baypotmypVByteoNa37WMx1i97g9R3q3V7XQJnU4pwTpPCyBZ1BUDLmRGcusSUydcMtX9sqwy,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,E1ZydSzTSL64s8vcDjrn2B9x4hpYoaDvKT7kTUXutRad,6134872,17646540,347653000000000000000,212,1,2026-08-24 15:53:02,3pnY8hqXtDFT2DWHzXWQzkH2jZanwzrc8u1ZUjB8QvPj4W73ykqgFZSDWDzbiwP2xzJcXp7oJsHj6JYKaXr18hHH,6,2161059808664061494603723458296554672,,,6137043,6134872,1
2026-08-24 15:53:02,4r4pXNkeC9LQ2cNm3JkhWtpc6566VDXcqhkFGwx8S6iYeQB91JDd2ndeuaVgt1YWLMQi4hN4ebmFGSU5oz6A4c8X,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,7fP3Nr414pLaxRrmZMds3uSUYCzgUcYt17KmfqYW9S3i,9202308,26469810,347653000000000000000,218,1,2026-08-24 15:53:10,5RDbCK7BXiUC1n75GeJoDvMsqPJhaUh48ZZekop6ZqRJnQQMdQQtfDQLWLjRExYgXCjsr5koPu8AF3bYcP1Qjmpn,8,2161059815780994698453723363830510921,,,9205194,9202308,1
2026-08-24 15:53:08,5czwLTbsQ5rX9mFToAKSEEH3tbNRfjAhDrkUZwc4nJ9oS2XE9UMm9aBE2Uxqq7HniT8UD4hbxWCU1cAgMvan7X1v,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,4e24dREXD2XwZ5EsLVSXeunXxGZBzYwTuD6oZYF51zrG,12269745,35293080,347653000000000000000,224,1,2026-08-24 15:53:15,3hE5VDWKu4UVH9yecV3PA1F5YomeoPnY7PG4XW577NTDmSXCbXp2JKWwWJ99L5oqoFauZ5YVyduhst86MNaZMHN3,7,2161059822929387605575526546212603995,,,12272109,12269745,1
2026-08-24 15:53:14,4QHiTr3DsPi3BtD7a2VkmFtwF3XGjU3sheZXytJG6Lc7kP7kJNXsdBnjLmhJp3SwEPNYW8tWBVYHdybFTmC93yGQ,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,AsysReNP5LrXCzC5TxnifaCLTNxzHnjcByAY6Fdy3f3H,15337181,44116350,347653000000000000000,230,1,2026-08-24 15:53:19,5DVegbb1XpyWWRYfxwd9mkNNrit9RaSva6ATgjg2s3ij3WPTHaYGh1poTopLhxUeStEBUroiqq7HT9MfUn22vt68,5,2161059830174456578624357171871542100,,,15340931,15337181,1
2026-08-24 15:53:20,64DuUKYxzBx6FUbshL8GeFtcr2EVTgMQ2ycbyyg95mVEf2ms7AnYn9NUAuX6WKKhEiW5VX31sDTUwLceeEKkKU4H,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,AnfutECH6mDVk5gyFz1gns69jNh5wh2mfVyvh4PcDGRk,18404617,52939619,347653000000000000000,236,1,2026-08-24 15:53:29,29oTEia22p94HhsVsRmW1EMw2ML5eH1Z261wKdPhXxpBECQbh1uq5G77CTCczAR15zQGgnzFR8xnr1dnzmJ3R2qB,9,2161059837338556190428798922470480932,,,18405199,18404617,1
2026-08-24 15:53:26,4Qaj7jcKFruodBSwhG8qRny6RjK3EydKh813ZEmx59RjDA5D9PN72gJCd1MxEeE24PAWXt8T4xCTnDUsqVvC1Tsz,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,CsTXgMFa9QjAbRq4kYKTALumKv4Wy2W8Ltow7X9eFr3i,22494532,64703979,347653000000000000000,242,1,2026-08-24 15:53:35,4Krx3We1nvPwRhgY33DgBZgtjNbpCgGHHjh34XzUETi5Sy65pYcdM4MC83CHDKuTLNa1CM6krqduZhDPQCgkbU3e,9,2161059844505066381484875977562963206,,,22500161,22494532,1
2026-08-24 15:53:31,4BKnExyL1V2cfp7o4WmHTJNUVEtNjdFmqN2SJZZRX8TS96UuzHjg2o5pfkzvshibNhmPdzX7RRdria25TGd3rmHp,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,4TPrZg3fbT6iA918pmmYEHTiNa2uM3zXmyL8iY1RzfLQ,27606926,79409429,347653000000000000000,247,1,2026-08-24 15:53:40,4LfpmTDRZLHZTxfJ2UZjLQJ7tqqvx93oLZ4Mxhcn1Z3MtnLTRhNucxRf4UviYr3Q9631wXHUQsDQoAL9wMmEZbH,9,2161059851632906185900389619545664459,,,27611611,27606926,1
2026-08-24 15:53:37,3MCCUTbWTbzTfTVji8DJv246boByUiUGFo3m8t2KFdoCCNHTXmwi2QgCnEYpSeFAVxfgAC4dpWi6bYjmoj5Gn3SQ,sell,GOOG,6a2yZjSpCncEyiPrB3ifnAJdqJVUNymu7vEvLCaySqmp,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,Apbi1SgTQTCdupadZdEgp6xrQrTFb7rQUtN5mokDkUEM,35786756,102938149,347653000000000000000,253,1,2026-08-24 15:53:47,4JJtMAcxqs8S58agkyFC8n8WfkPcq6qBzRTZu7GRQV1522Th6AH9T6nW2ErT1DAqWtAprAGXjD3jTmoW3SaEaHTC,10,2161059858532250779820328754341248213,,,35797564,35786756,1
2026-08-24 15:53:43,5SH3BVUjBn1wpyVsFkVVmX56zVGNTvAJsCgf8fne3SNpCNcq4b1vLfAziaqTBcmJUkpKYsMdzn2rRG2czDsequAc,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,CcBn3qWvwsp2ekRuMRJgH7afksdiDhPkDChoRYXkvPDZ,1981953,12193635,162539999999999000000,33,1,2026-08-24 15:53:52,5DTWwqd6bLeqKq5rXZChUwtYVD1heX2DwThVxU98iBMZh84jXadw9davTzWfMZtgXt7dmhER6XxypNrXBs9yfPqY,9,2161059865472684983934122281632944848,,,1982221,1981953,1
2026-08-24 15:53:49,63KFspAT57hxs4bzytfrEH3HdjZ1mhyopuzxepwyZ1zMu2NNeLwUHczFzkLBeKEwxUHNNb9atHymcoZ3WsWcn93U,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,BCN9EFXtTjaT65gGrv6oLz5cjzj384uZn4RA8LvfV6ft,3963906,24387270,162539999999999000000,39,1,2026-08-24 15:53:59,5xSrKon88nf6gvat444o4LyxhGrCVxTGYFzJW3YkBRzHr2kCBPJVS2YEw8QbKQoGsZRYQfz7dtcattytRiJNBXgw,10,2161059872534014975436827911877376126,,,3964394,3963906,1
2026-08-24 15:53:55,4NbkRCDQ2HwovWaHV43HFiehMkLYBTM76WogqFHYpHqnfBUpia5egjkHjR7im3EBMvFbfPxigS9aeF2e5wctXqEM,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,9bddVYCVqzESCTTxJb4FXR4fyLFKxPfCaWv3sB12Qm2B,5945860,36580905,162539999999999000000,45,1,2026-08-24 15:54:05,aJZ8fe5j7pBvGsLbFcn6BMLp92mtCudshKToV8RuKzrvbjQWGS4A13aRFzJRhLw62RwFRUC8sXZfEUuxqJ6uakV,10,2161059879737997019240880555756073798,,,5947323,5945860,1
2026-08-24 15:54:00,4qgDC1cjaKCPDoHJwL4N7jg8YkBDAsRCH9ivhHgxiaskZ8WtvE4J1PPKxJUJCjt2upT1osw1QbFiD1LAsXR15gnt,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,A7Do9pVumfxC57mgDz6hUk8YEfg3244JZpz6Pubg81Ze,8918790,54871357,162539999999999000000,50,1,2026-08-24 15:54:11,4h2gpmwSaoZtnrvd1GVPND8Nn6fGyydTDvjSnCNPoPod7dAth4FizzZcwoj73RZqpM4kcoTHgTjTXM53bEVNpkRW,11,2161059886753415665777623426447435073,,,8920985,8918790,1
2026-08-24 15:54:06,4UdL62sJ3jpgbcGBC45J7PnNVP5or63YKEn8hGsYYtyckoQt2HDzv9fS3HLAAEEpjADFTGW9puE1oWUPLq1ubm4N,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,D6boMCABTaLJuq8fd5XvjFCq3DyfWVfQnY6vFayVxEwC,11891720,73161810,162539999999999000000,56,1,2026-08-24 15:54:17,45KgkK2uMbrzVa3egjdgBRPx96obQ3RKkMRzeDxhCA3mGq7bDUKr3xansiQWzMjETjFhBTcZqXNUMZ9o6TM4BbTS,11,2161059893899345419795276359548364759,,,11894647,11891720,1
2026-08-24 15:54:12,4qTEiv93YnehYpaK1sunmoPyr1Q4RXGG92qyJ4GKud3QmDqq1BMm5jXSV4P3bnr5FxRxJVph1gyYdMkJxvEEkNam,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,14M26BqNQDAeAPes5GjcD6XJX1yNpjYX5ucAafSG5cVR,14864650,91452262,162539999999999000000,62,1,2026-08-24 15:54:22,2u34CHywv5MGmXu1TTw9w3S3MainHRc7ksFTNmmRaLEF6hVfq267qnGNPPfZithuNF7pKCWpDMcwztyYBiej89XC,10,2161059900921991555688808594401206095,,,14867211,14864650,1
2026-08-24 15:54:18,4pvAgG9q52upgvHUtiRrqVntR2WeFZ5gBbsw7d2wWsoZNsvbRm5iSbSLMJoxHg1zpPV3WJUQM6GsRedyzq5UdVSW,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,Bn5j3MtXyupQF8diBGQk5HRq3KeXYvrhWLoU9gtqY7DZ,17837580,109742714,162539999999999000000,68,1,2026-08-24 15:54:28,44aU3UURN4NQ8ZqRWcqvDmqW63gvpWW6a6Stdcx49izcBUS4GXTiXoK4vqoQeF9ELkNEmco3oCvawVU5VBtKWSRF,10,2161059908029301703400932582011826741,,,17840653,17837580,1
2026-08-24 15:54:24,5ZfoLkzmsbGFLo7UFLx6ryMZtJ3QPMXDcWxP88ez9M3PTZtPHjf3hZYWwYM5XU7kR67kLFwLVmAxnWTEPRM3Km2k,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,W1kNYw1R3vX5bhUHXY4VJ4JBVy5KGJhNBQZS3BfGgUB,21801487,134129984,162539999999999000000,74,1,2026-08-24 15:54:33,2VocYiGmoMaPQei5S4HJ8Wa6acVMNf2GsmcVu7sMLot1Jq6HCoGfHQnGttcNHUwJmJTnUn3h98CRefxkwkxbtpF6,9,2161059915041036479168751289428197967,,,21804170,21801487,1
2026-08-24 15:54:30,Vd5FTy8v3t4U9azPSLXnKfiasxJWvAE14NPaYfqobS2PGfYLLpUL1gdsKhovBynuvYnT19nL5uAsSohNrgucTeb,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,8S6E9KYf2ywZ4KUA9qhARscaRuP9bvQAkNnthHJMhdWm,26756371,164614071,162539999999999000000,80,1,2026-08-24 15:54:40,63NfCyN8GXqG7VXEkiDqqytxPavYPSxYmTbCeCit2jpa6WJkkKQaz82xdSrVBAsYRiZEoUD2tyXtGKSeQBoeeQ5K,10,2161059922199122155668197682925085386,,,26747811,26756371,1
2026-08-24 15:54:36,5G4U7x78B2oUp88wQNNAwBXTSAuhMTMyE72pMXXw6sQWNWHXLEMppw4vMqCufq9XbkhiGco9zwhgA7vv1FTUuZJa,sell,XOM,DwBR6tLSWzQ6ZDMJ7h49p7y6hQtE5gBxwEfQfLUmZuxF,26DbLxVUgQPmmwwFNpoWbeTuCT7jn8f19cFZeRtzNwyW,46w3GENjmRp7yZkqXWWC4URHeuv6SujUXKEondVrLLfF,34684184,213388611,162539999999999000000,86,1,2026-08-24 15:54:45,HXwaj3bX3w4XpwdEHTvBwyFCbyA2kPPxHuEZdRUkZs14sxanWySYB9HPTFVAcnbnRXJMUqLS1oYhBh8yiJGUVPN,9,2161059929365602798269504017863378471,,,34673088,34684184,1
